order_id;date;full_date;year;month_year;month;day_of_week;hour;name;size;category;price;quantity;revenue;ingredients;quantity_str
5975;'11.04.2015';'11.04.2015 13:07:51';2015;'01.04.2015';'April';'Saturday';13;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
5983;'11.04.2015';'11.04.2015 14:29:47';2015;'01.04.2015';'April';'Saturday';14;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
5988;'11.04.2015';'11.04.2015 15:38:07';2015;'01.04.2015';'April';'Saturday';15;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6063;'12.04.2015';'12.04.2015 17:21:30';2015;'01.04.2015';'April';'Sunday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6118;'13.04.2015';'13.04.2015 14:57:23';2015;'01.04.2015';'April';'Monday';14;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6161;'14.04.2015';'14.04.2015 12:26:04';2015;'01.04.2015';'April';'Tuesday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6170;'14.04.2015';'14.04.2015 13:22:26';2015;'01.04.2015';'April';'Tuesday';13;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6211;'15.04.2015';'15.04.2015 12:17:10';2015;'01.04.2015';'April';'Wednesday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6246;'15.04.2015';'15.04.2015 17:47:24';2015;'01.04.2015';'April';'Wednesday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6470;'19.04.2015';'19.04.2015 15:27:14';2015;'01.04.2015';'April';'Sunday';15;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6520;'20.04.2015';'20.04.2015 12:59:51';2015;'01.04.2015';'April';'Monday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6554;'20.04.2015';'20.04.2015 18:43:08';2015;'01.04.2015';'April';'Monday';18;'The Hawaiian Pizza';'M';'Classic';13.25;2;26.5;'Sliced Ham, Pineapple, Mozzarella Cheese';'Two'
6576;'21.04.2015';'21.04.2015 12:00:19';2015;'01.04.2015';'April';'Tuesday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6585;'21.04.2015';'21.04.2015 13:00:35';2015;'01.04.2015';'April';'Tuesday';13;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6588;'21.04.2015';'21.04.2015 13:21:50';2015;'01.04.2015';'April';'Tuesday';13;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6630;'21.04.2015';'21.04.2015 20:35:02';2015;'01.04.2015';'April';'Tuesday';20;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6839;'25.04.2015';'25.04.2015 15:24:38';2015;'01.04.2015';'April';'Saturday';15;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6893;'26.04.2015';'26.04.2015 13:43:18';2015;'01.04.2015';'April';'Sunday';13;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6911;'26.04.2015';'26.04.2015 17:30:43';2015;'01.04.2015';'April';'Sunday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6926;'26.04.2015';'26.04.2015 19:54:21';2015;'01.04.2015';'April';'Sunday';19;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
6945;'27.04.2015';'27.04.2015 11:55:53';2015;'01.04.2015';'April';'Monday';11;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7033;'28.04.2015';'28.04.2015 16:55:44';2015;'01.04.2015';'April';'Tuesday';16;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7058;'29.04.2015';'29.04.2015 11:50:34';2015;'01.04.2015';'April';'Wednesday';11;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7134;'30.04.2015';'30.04.2015 15:47:34';2015;'01.04.2015';'April';'Thursday';15;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7147;'30.04.2015';'30.04.2015 17:28:19';2015;'01.04.2015';'April';'Thursday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7201;'01.05.2015';'01.05.2015 15:54:56';2015;'01.05.2015';'May';'Friday';15;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7208;'01.05.2015';'01.05.2015 16:40:51';2015;'01.05.2015';'May';'Friday';16;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7253;'02.05.2015';'02.05.2015 13:47:54';2015;'01.05.2015';'May';'Saturday';13;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7256;'02.05.2015';'02.05.2015 14:46:28';2015;'01.05.2015';'May';'Saturday';14;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7345;'03.05.2015';'03.05.2015 17:51:25';2015;'01.05.2015';'May';'Sunday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7381;'04.05.2015';'04.05.2015 14:58:48';2015;'01.05.2015';'May';'Monday';14;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7411;'04.05.2015';'04.05.2015 19:44:10';2015;'01.05.2015';'May';'Monday';19;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7424;'05.05.2015';'05.05.2015 13:10:00';2015;'01.05.2015';'May';'Tuesday';13;'The Hawaiian Pizza';'M';'Classic';13.25;2;26.5;'Sliced Ham, Pineapple, Mozzarella Cheese';'Two'
7488;'06.05.2015';'06.05.2015 15:50:40';2015;'01.05.2015';'May';'Wednesday';15;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7507;'06.05.2015';'06.05.2015 18:28:02';2015;'01.05.2015';'May';'Wednesday';18;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7559;'07.05.2015';'07.05.2015 17:51:22';2015;'01.05.2015';'May';'Thursday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7681;'09.05.2015';'09.05.2015 17:44:20';2015;'01.05.2015';'May';'Saturday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7699;'09.05.2015';'09.05.2015 20:46:07';2015;'01.05.2015';'May';'Saturday';20;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7722;'10.05.2015';'10.05.2015 15:28:38';2015;'01.05.2015';'May';'Sunday';15;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7732;'10.05.2015';'10.05.2015 17:11:33';2015;'01.05.2015';'May';'Sunday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7815;'11.05.2015';'11.05.2015 19:45:13';2015;'01.05.2015';'May';'Monday';19;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7919;'13.05.2015';'13.05.2015 16:51:18';2015;'01.05.2015';'May';'Wednesday';16;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
7954;'14.05.2015';'14.05.2015 12:31:27';2015;'01.05.2015';'May';'Thursday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8019;'15.05.2015';'15.05.2015 11:41:55';2015;'01.05.2015';'May';'Friday';11;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8153;'16.05.2015';'16.05.2015 19:31:26';2015;'01.05.2015';'May';'Saturday';19;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8247;'18.05.2015';'18.05.2015 16:32:36';2015;'01.05.2015';'May';'Monday';16;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8327;'20.05.2015';'20.05.2015 12:16:15';2015;'01.05.2015';'May';'Wednesday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8368;'20.05.2015';'20.05.2015 18:33:39';2015;'01.05.2015';'May';'Wednesday';18;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8525;'23.05.2015';'23.05.2015 13:56:52';2015;'01.05.2015';'May';'Saturday';13;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8562;'23.05.2015';'23.05.2015 20:48:05';2015;'01.05.2015';'May';'Saturday';20;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8605;'24.05.2015';'24.05.2015 16:52:20';2015;'01.05.2015';'May';'Sunday';16;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8641;'25.05.2015';'25.05.2015 12:24:13';2015;'01.05.2015';'May';'Monday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8687;'25.05.2015';'25.05.2015 21:51:58';2015;'01.05.2015';'May';'Monday';21;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8694;'26.05.2015';'26.05.2015 12:48:18';2015;'01.05.2015';'May';'Tuesday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8698;'26.05.2015';'26.05.2015 13:32:11';2015;'01.05.2015';'May';'Tuesday';13;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8765;'27.05.2015';'27.05.2015 17:00:52';2015;'01.05.2015';'May';'Wednesday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8796;'28.05.2015';'28.05.2015 11:53:45';2015;'01.05.2015';'May';'Thursday';11;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8844;'28.05.2015';'28.05.2015 20:16:31';2015;'01.05.2015';'May';'Thursday';20;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8969;'30.05.2015';'30.05.2015 21:46:49';2015;'01.05.2015';'May';'Saturday';21;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
8990;'31.05.2015';'31.05.2015 16:42:10';2015;'01.05.2015';'May';'Sunday';16;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9076;'01.06.2015';'01.06.2015 18:08:51';2015;'01.06.2015';'June';'Monday';18;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9101;'02.06.2015';'02.06.2015 12:14:18';2015;'01.06.2015';'June';'Tuesday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9214;'04.06.2015';'04.06.2015 12:41:43';2015;'01.06.2015';'June';'Thursday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9271;'05.06.2015';'05.06.2015 12:49:26';2015;'01.06.2015';'June';'Friday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9359;'06.06.2015';'06.06.2015 17:52:06';2015;'01.06.2015';'June';'Saturday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9386;'06.06.2015';'06.06.2015 22:02:50';2015;'01.06.2015';'June';'Saturday';22;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9424;'07.06.2015';'07.06.2015 17:53:40';2015;'01.06.2015';'June';'Sunday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9441;'07.06.2015';'07.06.2015 21:07:28';2015;'01.06.2015';'June';'Sunday';21;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9475;'08.06.2015';'08.06.2015 17:08:53';2015;'01.06.2015';'June';'Monday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9496;'08.06.2015';'08.06.2015 19:24:02';2015;'01.06.2015';'June';'Monday';19;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9497;'08.06.2015';'08.06.2015 19:53:37';2015;'01.06.2015';'June';'Monday';19;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9506;'09.06.2015';'09.06.2015 11:55:15';2015;'01.06.2015';'June';'Tuesday';11;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9507;'09.06.2015';'09.06.2015 12:06:20';2015;'01.06.2015';'June';'Tuesday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9598;'10.06.2015';'10.06.2015 16:05:13';2015;'01.06.2015';'June';'Wednesday';16;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9603;'10.06.2015';'10.06.2015 17:15:36';2015;'01.06.2015';'June';'Wednesday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9634;'11.06.2015';'11.06.2015 12:52:36';2015;'01.06.2015';'June';'Thursday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9716;'12.06.2015';'12.06.2015 15:39:41';2015;'01.06.2015';'June';'Friday';15;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9735;'12.06.2015';'12.06.2015 18:53:08';2015;'01.06.2015';'June';'Friday';18;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9773;'13.06.2015';'13.06.2015 16:17:30';2015;'01.06.2015';'June';'Saturday';16;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9793;'13.06.2015';'13.06.2015 19:06:28';2015;'01.06.2015';'June';'Saturday';19;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9806;'13.06.2015';'13.06.2015 21:13:12';2015;'01.06.2015';'June';'Saturday';21;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9939;'16.06.2015';'16.06.2015 12:01:31';2015;'01.06.2015';'June';'Tuesday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9942;'16.06.2015';'16.06.2015 12:15:57';2015;'01.06.2015';'June';'Tuesday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9944;'16.06.2015';'16.06.2015 12:39:14';2015;'01.06.2015';'June';'Tuesday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9995;'17.06.2015';'17.06.2015 11:43:15';2015;'01.06.2015';'June';'Wednesday';11;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
9997;'17.06.2015';'17.06.2015 11:53:46';2015;'01.06.2015';'June';'Wednesday';11;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10033;'17.06.2015';'17.06.2015 18:26:13';2015;'01.06.2015';'June';'Wednesday';18;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10153;'19.06.2015';'19.06.2015 19:49:16';2015;'01.06.2015';'June';'Friday';19;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10198;'20.06.2015';'20.06.2015 17:03:12';2015;'01.06.2015';'June';'Saturday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10202;'20.06.2015';'20.06.2015 18:10:34';2015;'01.06.2015';'June';'Saturday';18;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10256;'21.06.2015';'21.06.2015 18:21:25';2015;'01.06.2015';'June';'Sunday';18;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10286;'22.06.2015';'22.06.2015 13:10:32';2015;'01.06.2015';'June';'Monday';13;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10295;'22.06.2015';'22.06.2015 15:34:14';2015;'01.06.2015';'June';'Monday';15;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10339;'23.06.2015';'23.06.2015 12:45:52';2015;'01.06.2015';'June';'Tuesday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10378;'23.06.2015';'23.06.2015 20:16:35';2015;'01.06.2015';'June';'Tuesday';20;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10379;'23.06.2015';'23.06.2015 20:21:08';2015;'01.06.2015';'June';'Tuesday';20;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10384;'23.06.2015';'23.06.2015 21:28:56';2015;'01.06.2015';'June';'Tuesday';21;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10472;'25.06.2015';'25.06.2015 15:03:45';2015;'01.06.2015';'June';'Thursday';15;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10508;'25.06.2015';'25.06.2015 21:59:33';2015;'01.06.2015';'June';'Thursday';21;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10512;'26.06.2015';'26.06.2015 11:39:16';2015;'01.06.2015';'June';'Friday';11;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10520;'26.06.2015';'26.06.2015 12:59:55';2015;'01.06.2015';'June';'Friday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10586;'27.06.2015';'27.06.2015 13:58:55';2015;'01.06.2015';'June';'Saturday';13;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10600;'27.06.2015';'27.06.2015 16:40:08';2015;'01.06.2015';'June';'Saturday';16;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10625;'27.06.2015';'27.06.2015 19:02:38';2015;'01.06.2015';'June';'Saturday';19;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10657;'28.06.2015';'28.06.2015 14:53:43';2015;'01.06.2015';'June';'Sunday';14;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10659;'28.06.2015';'28.06.2015 15:10:57';2015;'01.06.2015';'June';'Sunday';15;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10715;'29.06.2015';'29.06.2015 16:22:54';2015;'01.06.2015';'June';'Monday';16;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10796;'01.07.2015';'01.07.2015 11:16:34';2015;'01.07.2015';'July';'Wednesday';11;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10868;'02.07.2015';'02.07.2015 11:46:37';2015;'01.07.2015';'July';'Thursday';11;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10904;'02.07.2015';'02.07.2015 17:02:55';2015;'01.07.2015';'July';'Thursday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
10951;'03.07.2015';'03.07.2015 14:25:36';2015;'01.07.2015';'July';'Friday';14;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11026;'04.07.2015';'04.07.2015 13:38:48';2015;'01.07.2015';'July';'Saturday';13;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11029;'04.07.2015';'04.07.2015 13:59:43';2015;'01.07.2015';'July';'Saturday';13;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11115;'04.07.2015';'04.07.2015 22:02:12';2015;'01.07.2015';'July';'Saturday';22;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11128;'05.07.2015';'05.07.2015 12:49:22';2015;'01.07.2015';'July';'Sunday';12;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11154;'05.07.2015';'05.07.2015 19:37:22';2015;'01.07.2015';'July';'Sunday';19;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11200;'06.07.2015';'06.07.2015 17:48:19';2015;'01.07.2015';'July';'Monday';17;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11209;'06.07.2015';'06.07.2015 18:36:01';2015;'01.07.2015';'July';'Monday';18;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11210;'06.07.2015';'06.07.2015 18:40:51';2015;'01.07.2015';'July';'Monday';18;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11223;'07.07.2015';'07.07.2015 11:51:23';2015;'01.07.2015';'July';'Tuesday';11;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11258;'07.07.2015';'07.07.2015 18:19:31';2015;'01.07.2015';'July';'Tuesday';18;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11280;'08.07.2015';'08.07.2015 11:47:42';2015;'01.07.2015';'July';'Wednesday';11;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11386;'09.07.2015';'09.07.2015 18:45:14';2015;'01.07.2015';'July';'Thursday';18;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
11454;'10.07.2015';'10.07.2015 19:59:19';2015;'01.07.2015';'July';'Friday';19;'The Hawaiian Pizza';'M';'Classic';13.25;1;13.25;'Sliced Ham, Pineapple, Mozzarella Cheese';'One'
